id_modalidade,descricao_modalidade,descricao_tipo,flg_tipo,isn_modalidade,descricao_justificativa
2632,PREGÃO,CONTRATO,51,0,"CONTRATUALIZAÇÃO DA ATA DE REGISTRO DE PREÇOS Nº 130/2017 AO PREGÃO ELETRÔNICO Nº 1249/2016, CUJO OBJETO É A AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS UNIDADES DA SESA."
2633,PREGÃO,CONTRATO,51,0,AQUISIÇÃO DE MESA PARA EXAME DE DIVÃ CLÍNICO PARA HOSPITAL REGIONAL VALE DO JAGUARIBE - HRVJ.
2634,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE CAIXA ARQUIVO, PAPELÃO ONDULADO, DIMENSÕES  MÉDIA 340 X 240 X 130 MM, PARA O IPC."
2635,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA ATENDER A DEMANDA DA CASA CIVIL
2636,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE CURATIVOS (DOENÇA DERMATOLÓGICA ESPECIFICA) PARA ATENDER DEMANDA ADMINISTRATIVA CEPES/COASA
2637,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,DIPIRONA                    .
2638,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,ACIDO ASCÓRBICO            .
2639,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE FRALDA DESCARTAVEL, PARA ATENDER DEMANDA JUDICIAL DA PACIENTE ELENIR BARBOSA DA SILVA"
2640,INEXIGIBILIDADE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA ATENDER DEMANDA JUDICIAL EM DESFAVOR DO ESTADO.
2641,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,REFERENTE A CONTRATAÇÃO DE PESSOA JURÍDICA PARA AQUISIÇÃO DE MATERIAL DE CONSUMO E FORNECIMENTO DE SERVIÇOS GRÁFICOS; CONFORME TERMO DE REFERÊNCIA Nº 03/2014/ASPE.
2642,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,RECURSO DESTINADO A AQUISIÇÃO DE MEDICAMENTO CONFORME ATA N 2020/06541 PARA HSJ
2643,PREGÃO,CONTRATO,51,0,CONSTITUI OBJETO DESTE CONTRATO A AQUISIÇÃO DE ÁGUA MINERAL.
2680,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,RECURSO DESTINADO A AQUISIÇÃO DE MATERIAL DE LABORATÓRIO CONFORME ATA Nº2021/26202 PARA HSJ
2644,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE RODO, ATRAVÉS DA ORDEM DE COMPRA Nº 36892/2021 E ATA DE REGISTRO DE PREÇO Nº 2020/0625 PARA ATENDER AS NECESSIDADES DA POLÍCIA CIVIL."
2645,INEXIGIBILIDADE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"O TEMA A SER ABORDADO SE INSERE NO ROL DE COMPETÊNCIAS DAS NOVAS ATIVIDADES A SEREM DESENVOLVIDAS NA SECRETARIA DA FAZENDA, DESTACANDO OS CONCEITOS E APLICAÇÕES DAS TECNOLOGIAS DISRUPTIVAS MAIS RELEVANTES, INCLUINDO CHATGPT, CREATIVE AI, BLOCKCHAIN E META VERSO, BEM COMO SUAS APLICAÇÕES EM CENÁRIOS DE NEGÓCIO, AVALIANDO AS VANTAGENS E DESVANTAGENS DESSAS TECNOLOGIAS E COMO PODEM SER USADAS PARA MELHORAR PROCESSOS E AUMENTAR A GERAÇÃO DE VALOR."
2646,CARTA CONVITE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA A MELHOERIA DA QUALIDADE DO ENSINO
2647,INEXIGIBILIDADE,CONTRATO,51,0,"CONTRATO DE PRESTAÇÃO DE SERVIÇOS QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ, POR INTERMÉDIO DA SECRETARIA DA CULTURA ¿ SECULT/CE E RODRIGO TOMAZ DA SILVA, PARA O FIM QUE NELE SE DECLARA."
2648,CARTA CONVITE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"EM PROL DA MELHORIA DA QUALIDADE DA EDUCAÇÃO BÁSICA, SE FAZ NECESSÁRIO A AQUISIÇÃO DE MATERIAL DE PROTEÇÃO PARA A BASE TÉCNICA DA EEEP ANTÔNIO RODRIGUES DE OLIVEIRA - MUNICÍPIO DE PEDRA BRANCA/CREDE 14ª."
2649,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE CAMA HOSPITALAR FAWLER PARA ATENDER DEMANDA JUDICIAL DA PACIENTE MARIA PEREIRA DA SILVA
2650,PREGÃO,CONTRATO,51,0,"NECESSIDADE DE AQUISIÇÃO DE TRES VEÍCULOS ZERO KM, TIPO CAMINHÃO PTB DE 7.000 KG , FABRICAÇÃO NCIONAL PARA MELHORIA NO SUPORTE OPERACIIONAL DA INSTITUIÇÃO. DETRAN/CE"
2651,DISPENSA,CONTRATO,51,0,SERVIÇO NECESSARIO PARA ROTINA DE EXPEDIENTE DA HEMORREDE DA SESA.
2652,PREGÃO,CONTRATO,51,0,"A ATIVIDADE AÉREA REQUER DE SUAS AERONAVES E EQUIPAMENTOS PERFEITAS CONDIÇÕES DE SEGURANÇA OPERACIONAL, TÉCNICA E MANUTENÇÃO PARA DESENVOLVER SUAS MISSÕES, DAÍ A NECESSIDADE DA CONTRATAÇÃO DE OUTRA EMPRESA, COM VISTAS À PRESTAÇÃO DE SERVIÇOS DE ASSESSORIA E CONSULTORIA AÉREA COM RELAÇÃO À VISTORIA E SEGURANÇA OPERACIONAL (CONFORME ITEM 1.2 ¿ DELIMITAÇÃO DO OBJETO A SER LICITADO).
TAL ASSESSORIA TEM POR OBJETIVO A EMISSÃO DE UM LAUDO TÉCNICO DE VISTORIA PELA EMPRESA A SER CONTRATADA, VISANDO INFORMAR QUE A AERONAVE SE ENCONTRA EM PERFEITAS CONDIÇÕES TÉCNICAS E OPERACIONAIS DE PRESTAR OS SERVIÇOS REQUISITADOS PELO GOVERNO DO ESTADO DO CEARÁ.
DIANTE DESSA SITUAÇÃO, DA CARÊNCIA DE TÉCNICOS PARA AVALIAR AS CONDIÇÕES DA AERONAVE ATUALMENTE DISPONIBILIZADA PARA OS VOOS GOVERNAMENTAIS, BEM ASSIM PARA O PLENO CUMPRIMENTO DA MISSÃO DESTA CASA MILITAR DE GARANTIR A SEGURANÇA DO CHEFE DO EXECUTIVO ESTADUAL E DEMAIS DIGNITÁRIOS DO ESTADO, OS QUAIS FAZEM USO DESSA AERONAVE, TEM-SE A NECESSIDADE DE CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA OS FINS DE INSPEÇÃO DO MAQUINÁRIO, MOTORES E COMPONENTES AERONÁUTICOS, DOCUMENTAÇÃO E CARTAS DE AERONAVEGABILIDADE, TANTO DO AVIÃO, QUANTO DE SEUS PILOTOS E TRIPULANTES, PROPORCIONANDO, PORTANTO, O CONHECIMENTO DO REAL ESTADO DOS EQUIPAMENTOS E AS CONDIÇÕES DE EXECUÇÃO DOS SERVIÇOS CONSTANTES DO PACTO EM EPÍGRAFE."
2653,PREGÃO,CONTRATO,51,0,PARA ATENDER AS NECESSIDADES DO HGF.
2654,PREGÃO,CONTRATO,51,0,"AQUISIÇÃO DE EQUIPAMENTOS DE TI PARA IMPLANTAÇÃO DO PARQUE TECNOLÓGICO DAS POLICLÍNICAS TIPO II - (BARBALHA, CRATEÚS, CAUCAIA, IGUATU,  LIMOEIRO DO NORTE, MARACANAÚ, QUIXADÁ, SOBRAL E TIANGUÁ)."
2655,PREGÃO,CONTRATO,51,0,AQUISIÇÃO DE MATERIAL PERMANENTE ( LIVROS ) PARA ATENDER AS NECESSIDADES DESTA IES.
2656,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL DE ILUMINAÇÃO PARA ATENDER ÀS NECESSIDADES DO SVO/SESA
2657,PREGÃO,CONTRATO,51,0,PARA ATENDER A DEMANDA DE ABASTECIMENTO E MANUTENÇÃO LEVE DA FROTA DE VEÍCULOS DA AESP|CE.
2658,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL PERMANENTE PARA ATENDER AS NECESSIDADES DESTA IES.
2659,PREGÃO ELETRÔNICO,CONTRATO,51,0,"NECESSIDADES QUE CONSTAM NO RELATÓRIO FOTOGRÁFICO ANEXO AO, QUE
TRATA DA SOLICITAÇÃO DE IMPLANTAÇÃO DE PORTÕES DE GRADIL NO POSTO DO DETRAN DO CONJUNTO
CEARÁ. SERÃO EXECUTADOS SERVIÇOS DE ESQUADRIAS DE FECHAMENTO COM PORTÕES EM PAINÉIS
DE GRADIL EM AÇO GALVANIZADO A ZINCO E PINTURA ELETROESTÁTICA DE POLIÉSTER."
2660,PREGÃO,CONTRATO,51,0,MNUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS.
2661,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MATERIAL DE CONSUMO (HIGIENE E LIMPEZA) PARA ATENDER A DEMANDA DA SSPDS E SUAS COORDENADORIAS, POR UM PERÍODO DE APROXIMADAMENTE 03 (TRÊS) MESES."
2662,CARTA CONVITE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,MELHORIA DA QUALIDADE DA EDUCAÇÃO.
2663,PREGÃO,CONTRATO,51,0,AQUISIÇÃO DE 50 (CINQUENTA) UNIDADES DE DETERGENTE.
2664,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"SEM JUSTIFICATIVA, DEVIDO AO CADASTRO SER DE DESPESA SEM CONTRATO."
2665,INEXIGIBILIDADE,CONTRATO,51,0,"CONTRATAÇÃO ATRAVÉS DE INEXIGIBILIDADE DO SAAE SERVIÇO AUTÔNOMO DE AGUA TRATADA E OU, COLETA DE ESGOTO, PARA ESTE DETRAN/CE DE ICÓ PARA O IMÓVEL LOCALIZADO NA AV. ILÍDIO SAMPAIO, 1249, CENTRO - ICÓ/CE."
2666,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO ARIPIPRAZOL 10MG PARA ATENDER DEMANDAS JUDICIAIS.
2667,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE GÁS DE COZINHA, ATRAVÉS DA ORDEM DE COMPRA Nº 629/2021 E ARP Nº 2020/00157"
2668,PREGÃO,CONTRATO,51,0,MATERIAL LABORATORIAL     .
2669,INEXIGIBILIDADE,CONTRATO,51,0,"SERVIÇO DE APERFEIÇOAMENTO VINCULADO ÀS FUNÇÕES DESEMPENHADAS PELOS DEFENSORES PÚBLICOS, HAVENDO VÍNCULO DE PERTINÊNCIA ENTRE O TREINAMENTO E A ATIVIDADE DESEMPENHADA, TENDO EM VISTA A ABRANGÊNCIA  E RELEVÂNCIA DO CURSO DESENVOLVIDO"
2670,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA ATENDER AS NECESSIDADES DO HOSPITAL GERAL DE FORTALEZA/SESA
2671,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,RECURSO DESTINADO A AQUISIÇÃO DE MEDICAMENTO CONFORME ATA Nº 2021/03278 PARA HSJ
2672,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE COPO DESCARTÁVEL, PLÁSTICO, PARA O IPC."
2673,DISPENSA,CONTRATO,51,0,SERVIÇOS DE AVALIAÇÃO DE VEÍCULOS AUTOMOTORES EXISTENTES NOS ATERROS DE MARACANAÚ E AQUIRAZ
2674,CARTA CONVITE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA A MELHORIA DA QUALIDADE DO ENSINO
2675,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,SOLICITAÇÃO DE PAGAMENTO DE SESSÕES DE OXIGENOTERAPIA HIPERBÁRICA PARA PACIENTES CARENTES DO SUS. CENTRO DE MEDICINA HIPERBÁRICA
2676,PREGÃO,CONTRATO,51,0,AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA ATENDER A DEMANDA DA COORDENADORIA DE GESTÃO DO ESCRITÓRIO EM BRASÍLIA-DF
2677,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,A COMPRA DE FAZ NECESSÁRIO PARA SUPRIR A FALTA DO PRODUTO NESTA UNIDADE DE SAUDE;
2678,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO SABRIL (VIGABATRINA) 500MG PARA ATENDER DEMANDAS JUDICIAIS.
2681,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MATERIAL DE LIMPEZA, HIGIENIZAÇÃO (CERA E LUVA LÁTEX) VISANDO ATENDER ÀS NECESSIDADES DA CASA CIVIL, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO ANEXO I - TERMO DE REFERÊNCIA DO EDITAL"
2682,PREGÃO,CONTRATO,51,0,AQUISIÇÃO DE COMPUTADORES ( DESKTOP ) PARA ATENDER AS NECESSIDADES DESTA IES.
2683,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"A ACADEMIA ESTADUAL DE SEGURANÇA PÚBLICA, AESP/CE, ENQUANTO ÓRGÃO VINCULADO A SECRETARIA DA SEGURANÇA PÚBLICA E DEFESA SOCIAL, É RESPONSÁVEL PELA CAPACITAÇÃO E QUALIFICAÇÃO, COM EXCLUSIVIDADE, DOS RECURSOS HUMANOS PARA OCUPAÇÃO DE CARGOS E O DESEMPENHO DE FUNÇÕES DESTA PASTA, POR MEIO DE CURSOS DE FORMAÇÃO INICIAL E CURSOS DE FORMAÇÃO CONTINUADA. ATENDE UM NÚMERO EXPRESSIVO DE CANDIDATOS E SERVIDORES ESTADUAIS PELO QUE IMPORTA UM FLUXO CONSIDERAVÉL NA UTILIZAÇÃO DAS PISCINAS. PARA MANTER A HIGIENE, LIMPEZA E MANUTENÇÃO DAS PISCINAS, A AESP CONTA COM UM CONTRATO DE MANUTENÇÃO, SENDO ATRAVÉS DESTE A IDENTIFICAÇÃO DO ESTADO PRECÁRIO DAS BOMBAS HIDRÁULICAS, RECOMENDANDO SE A IMEDIATA AQUISIÇÃO DOS CONJUNTOS MOTOR/BOMBAS DE 3 CV E 2CV E SUAS RESPECTIVAS CONEXÕES. NESTE SENTIDO, BUSCANDO ELIMINAR A INUNDAÇÃO CONSTANTE NA CASA DE BOMBAS DA AESP, O PRESENTE TERMO DESTINA SE A AQUISIÇÃO DOS EQUIPAMENTOS NECESSÁRIOS A NORMATIZAÇÃO OPERACIONAL."
2684,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,JUSTIFICAMOS QUE A AQUISIÇÃO DO OBJETO VISA ASSEGURAR O ABASTECIMENTO REGULAR DO ALMOXARIFADO CONSIDERANDO INDISPENSÁVEL PARA ATENDER AS DEMANDAS E MANTER A CONTINUIDADE NO ATENDIMENTO DO PÚBLICO ASSISTIDO NAS UNIDADES DESTA SPS.
2685,DISPENSA,CONTRATO,51,0,MELHORIA DA QUALIDADDE DAS ESCOLAS.
2686,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MATERIAL DE CONSUMO ,CAFÉ TORRADO E MOÍDO,PARA SUPRIR A NECESSIDADE DA SECRETARIA E EQUIPAMENTOS CULTURAIS"
2687,INEXIGIBILIDADE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,OBJETIVA CAPACITAR OS SERVIDORES PARA A ATUAÇÃO NO CONTROLE FISCAL DO IMPOSTO SOBRE TRANSMISSÃO  CAUSA   MORTIS   E   DOAÇÃO  .
2688,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,CATETER GUIA             .
2689,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE PNEU, PARA POLÍCIA CIVIL."
2690,CONCORRÊNCIA,CONTRATO,51,0,CONSTRUÇÃO DE 01 ESCOLA INDÍGENA NO DISTRITO DE BURITI - ITAPIPOCA.
2691,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,ATENDER AS NECESSIDADES DA COORDENADORIA DE JUAZEIRO DO NORTE.
2692,PREGÃO,CONTRATO,51,0,SUPRIR AS NECESSIDADES DESSA SUPERINTENDÊNCIA.
2693,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DO MEDICAMENTO CLOMIPRAMINA (CLORIDRATO), 75MG PARA ATENDER DEMANDAS JUDICIAIS."
2694,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE PORTA SABONETE PARA O IPC
2695,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL DE CONSUMO (LIMPEZA) - PRISMA.
2696,PREGÃO,CONTRATO,51,0,"AQUISIÇÃO DE RAÇÃO CONCENTRADA, SUPLEMENTO MINERAL E FENO DE GRAMÍNEAS DO TIPO TIFTON 85 OU COAST CROSS PARA OS SEMOVENTES PERTENCENTES À POLÍCIA MILITAR DO CEARÁ."
2697,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO IMUNOGLOBULINA HUMANA 5G PARA ATENDER DEMANDAS JUDICIAIS.
2698,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DOS MEDICAMENTOS TAFINLAR (MESILATO DE DABRAFENIBE) 50MG E MEKINIST (DIMETILSULFÓXIDO DE TRAMETINIBE) 2MG PARA ATENDER DEMANDA JUDICIAL.
2699,PREGÃO,CONTRATO,51,0,"CONTRATO QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ, POR INTERMÉDIO DA SECRETARIA DA CULTURA DO ESTADO DO CEARÁ, E  A EMPRESA PATRICK LIMA ALEX LTDA ME, ABAIXO QUALIFICADOS, PARA O FIM QUE NELE SE DECLARA."
2700,PREGÃO,CONTRATO,51,0,PARA ATENDER A DEMANDA DA HEMORREDE.
2701,DISPENSA,CONTRATO,51,0,AQUISIÇÃO DE GENERO ALIMENTACIOS PARA PACIENTES DO HGPM
2702,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,CONSIDERANDO A NECESSIDADE DE ATENDIMENTO DAS DEMANDAS ORDINÁRIAS DA CGD
2703,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,MEDICAMENTOS                     .
2704,USO INTERNO,CONTRATO.SUBVENCAO,54,0,PARA MELHORIA DA QUALIDADE DE VIDA DAS FAMILIAS DE BAIXA RENDA
2705,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,ATENDER AS NECESSIDADES DA SUPERINTENDÊNCIA DA REGIÃO DO LITORAL LESTE/JAGUARIBE (LIMOEIRO DO NORTE)
2706,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MATERIAL TIRAS PERFORMA-LANCETAS ACC-CHECK-APLICADOR LINK ASSIST, PARA ATENDER DEMANDA JUDICIAL DA PACIENTE MARIANA MARTINS SAMPAIO"
2707,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO MALEATO DE TRIMEBUTINA 200MG PARA ATENDER DEMANDAS JUDICIAIS.
2708,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DO MEDICAMENTO ACETATO DE DESMOPRESSINA 0,2MG PARA ATENDER DEMANDAS JUDICIAIS."
2709,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,MATERIAL DE CONSUMO                      .
2710,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO IMPORTADO MYTELASE 10MG PARA ATENDER DEMANDA JUDICIAL.
2711,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PAGAMENTO DO SAAE DA DELEGACIA DE IPUEIRAS - MARÇO/ABRIL/MAIO
2712,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,INSUMOS PARA MANUTENÇÃO DE LIMPEZA E HIGIENE NAS DEPENDÊNCIAS DA COHAB-CE.
2713,PREGÃO,CONTRATO,51,0,ADQUIRIR MARMITAS DE ISOPOR PARA O RESTAURANTE UNIVERSITÁRIO DA URCA.
2714,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO, CONSERVAÇÃO DE EQUIPAMENTOS DE PROCESSAMENTOS DE DADOS NA IMPRESSORA 3D CTC MK8 E IMPRESSORA 3D, CONFORME ESPECIFICAÇÕES PREVISTAS NA SOLICITAÇÃO DE AQUISIÇÃO, JUSTIFICATIVA TÉCNICA, TERMO DE REFERÊNCIA E PROPOSTA DA EMPRESA A SER CONTRATADA, TODOS ANEXOS AOS AUTOS DO PROCESSO DE DISPENSA DE LICITAÇÃO RETROMENCIONADO, A FIM DE VIABILIZAR, DE FATO, O PROJETO DE PESQUISA ¿INFRA-ESTRUTURA COMPLEMENTAR DO LABORATÓRIO DE ROBÓTICA DO CENTRO DE REFERÊNCIA EM AUTOMAÇÃO E ROBÓTICA - CENTAURO¿¿, DESCRITO NO SISTEMA INTEGRADO DE ACOMPANHAMENTO DE PROGRAMAS ¿ SIAP 2020."
2715,CONCORRÊNCIA,CONTRATO,51,0,CONSTRUÇÃO DA NOVA SEDE DO 3º BATALHÃO DA POLÍCIA MILITAR DE SOBRAL - CE.
2716,INEXIGIBILIDADE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"EM PROL DA MELHORIA DA QUALIDADE DA EDUCAÇÃO, SE FAZ NECESSÁRIO A AQUISIÇÃO DE 25 INSCRIÇÕES PARA A PARTICIPAÇÃO DE PROFISSIONAIS AO 15º FÓRUM ESTADUAL DA UNDIME CEARÁ."
2717,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PRODUTO PARA O CONSUMO TRIMESTRAL  DA UNIDADE EM SERVIÇO
2718,TOMADA DE PREÇO,CONTRATO,51,0,PARA ATENDER NECESSIDADES DO P.F. PARAMBU
2719,PREGÃO,CONTRATO,51,0,ATENDER DAS NECESSIDADES/DEMANDAS DA SOHIDRA.
2720,DISPENSA,CONTRATO,51,0,PARA SUPRIR AS NECESSIDADES DO ÓRGÃO.
2721,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL DE CONSUMO (CAFÉ) PARA SUPRIR AS NECESSIDADES DA SECRETARIA.
2722,PREGÃO,CONTRATO,51,0,"A AQUISIÇÃO EM ESTRITA CONFORMIDADE COM AS DISPOSIÇÕES DO EDITAL DO PREGÃO ELETRÔNICO Nº 001/2009, SEUS ANEXOS E DA PROPOSTA"
2723,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,ADQUIRIR EQUIPAMENTOS HOSPITALARES PARA EQUIPAR 22 ( VINTE E DUAS) UNIDADES DE PRONTO ATENDIMENTO (UPA) NOS MUNICÍPIOS ELEGÍVEIS NO ESTADO DO CEARÁ.
2724,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PAGAMENTO DE INSCRIÇÃO PARA O 41º CONBRAVET - CONGRESSO BRASILEIRO DE MEDICINA VETERINÁRIA NO PERÍODO DE 07 A 10 DE AGOSTO DE 2014 EM GRAMADO - RS
2725,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR (LUVA) PARA ATENDER AS UNIDADES DA SESA.
2726,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA  ATENDER AS NECESSIDADES DO HGF.
2727,PREGÃO,CONTRATO,51,0,AQUISIÇÃO DE DIETA ENTERAL E SUPLEMENTOS NUTRICIONAIS PARA SUPRIR AS NECESSIDADES NUTRICIONAIS DOS PACIENTES DO HSM.
2728,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"O PLEITO SE FAZ NECESSÁRIO POR EXISTIR NA SECRETARIA DO DESENVOLVIMENTO AGRÁRIO, PROJETOS COM O PAULO FREIRE E SÃO JOSÉ, QUE NECESSITAM ATENDER GRANDES DEMANDAS DE AGRICULTORES FAMILIARES."
2729,INEXIGIBILIDADE,CONTRATO,51,0,"AQUISIÇÃO DE ACESSÓRIO ""ENDOSCÓPIO FLEXÍVEL 5, MM"", NA QUANTIDADE DE 1 (UMA) UNIDADE, PARA ATENDER AS NECESSIDADES DO HIAS."
2730,TOMADA DE PREÇO,CONTRATO,51,0,COMPLEMENTO DA CONSTRUÇÃO DA ALA DE INTERNAÇÃO BLOCO F DO HOSPITAL SÃO JOSÉ.
2731,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,SUPLEMENTO ALIMENTAR            .
2732,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"A AQUISIÇÃO EM TELA SE FAZ NECESSÁRIA DIANTE DA NECESSIDADE DE GARANTIR A INTEGRIDADE FÍSICA DOS USUÁRIOS E SERVIDORES DESTA CASA CORRECIONAL, ASSIM COMO DO PATRIMÔNIO PÚBLICO, EVITANDO OS DANOS ADVINDOS DE INCÊNDIO, CONSIDERANDO A PROXIMIDADE DE VENCIMENTO DAS CARGAS DOS EXTINTORES DISPONÍVEIS NESTA CONTROLADORIA GERAL DE DISCIPLINA NA BUSCA DE MANTER O BOM DESEMPENHO DO PAPEL ESPECIFICAMENTE DETERMINADO PELA LEI COMPLEMENTAR Nº98/11, DE 13 DE JUNHO DE 2011"
2733,PREGÃO,CONTRATO,51,0,AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS PARA OS CEO'S (CENTROS DE ESPECIALIDADE ODONTOLÓGICA) DO ESTADO DO CEARÁ.
2734,PREGÃO,CONTRATO,51,0,"CONTRATUALIZAÇÃO DA ATA 00092/2020, POR UM PERÍODO DE 12 (DOZE) MESES"
2735,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA A MELHORIA NO ATENDIMENTO DOS USUÁRIOS DO SUS NO MUNICÍPIO DE HORIZONTE.
2736,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"RECURSO DESTINADO AQUISIÇÃO DE MEDICAMENTOS, REFERENTE ATA RP 263/2017 DO PE 371/17 PARA O HSJ"
2737,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA RESSUPRIMENTAÇÃO DO ALMOXARIFADO DA ETICE
